type	lat	lon	name	desc
T	42.470760000	12.350720000		
T	42.470600000	12.351100000		
T	42.470490000	12.351350000		
T	42.470300000	12.351800000		
T	42.469610000	12.353430000		
T	42.469360000	12.353990000		
T	42.469120000	12.354560000		
T	42.468110000	12.356910000		
T	42.467960000	12.357290000		
T	42.467800000	12.357780000		
T	42.467690000	12.358230000		
T	42.467620000	12.358580000		
T	42.467570000	12.358940000		
T	42.467540000	12.359200000		
T	42.467510000	12.359620000		
T	42.467400000	12.360810000		
T	42.467220000	12.362930000		
T	42.467080000	12.364500000		
T	42.467060000	12.364790000		
T	42.466960000	12.366000000		
T	42.466860000	12.367090000		
T	42.466780000	12.368080000		
T	42.466550000	12.370590000		
T	42.466450000	12.371870000		
T	42.466330000	12.373230000		
T	42.466270000	12.373930000		
T	42.466190000	12.374820000		
T	42.466120000	12.375600000		
T	42.466050000	12.376400000		
T	42.465950000	12.377570000		
T	42.465740000	12.380010000		
T	42.465550000	12.382150000		
T	42.465540000	12.382330000		
T	42.465500000	12.382710000		
T	42.465500000	12.382720000		
T	42.465470000	12.383120000		
T	42.465410000	12.383720000		
T	42.465320000	12.384850000		
T	42.465240000	12.385790000		
T	42.465150000	12.386720000		
T	42.465100000	12.387340000		
T	42.465100000	12.387360000		
T	42.465070000	12.387680000		
T	42.465050000	12.387970000		
T	42.465020000	12.388260000		
T	42.465010000	12.388420000		
T	42.465000000	12.388540000		
T	42.464980000	12.388720000		
T	42.464970000	12.388860000		
T	42.464960000	12.389000000		
T	42.464930000	12.389290000		
T	42.464910000	12.389440000		
T	42.464860000	12.389720000		
T	42.464780000	12.390150000		
T	42.464740000	12.390320000		
T	42.464670000	12.390570000		
T	42.464600000	12.390830000		
T	42.464510000	12.391110000		
T	42.464410000	12.391370000		
T	42.464310000	12.391630000		
T	42.464200000	12.391880000		
T	42.464020000	12.392230000		
T	42.463900000	12.392470000		
T	42.463720000	12.392760000		
T	42.463550000	12.393020000		
T	42.463260000	12.393410000		
T	42.463150000	12.393540000		
T	42.463050000	12.393660000		
T	42.462870000	12.393840000		
T	42.462750000	12.393960000		
T	42.462460000	12.394220000		
T	42.462130000	12.394470000		
T	42.461810000	12.394680000		
T	42.461290000	12.394980000		
T	42.461100000	12.395100000		
T	42.460740000	12.395310000		
T	42.460390000	12.395510000		
T	42.459140000	12.396260000		
T	42.458740000	12.396490000		
T	42.458450000	12.396660000		
T	42.458160000	12.396830000		
T	42.457700000	12.397090000		
T	42.457270000	12.397350000		
T	42.457190000	12.397400000		
T	42.457180000	12.397400000		
T	42.457100000	12.397450000		
T	42.456600000	12.397740000		
T	42.456370000	12.397880000		
T	42.456090000	12.398050000		
T	42.455800000	12.398220000		
T	42.455520000	12.398390000		
T	42.455350000	12.398510000		
T	42.455050000	12.398730000		
T	42.454860000	12.398870000		
T	42.454670000	12.399030000		
T	42.454410000	12.399260000		
T	42.454220000	12.399450000		
T	42.453890000	12.399800000		
T	42.453640000	12.400080000		
T	42.453530000	12.400230000		
T	42.453310000	12.400500000		
T	42.453170000	12.400690000		
T	42.452960000	12.401010000		
T	42.452870000	12.401160000		
T	42.452820000	12.401230000		
T	42.452770000	12.401310000		
T	42.452750000	12.401350000		
T	42.452650000	12.401520000		
T	42.452620000	12.401560000		
T	42.452520000	12.401750000		
T	42.452350000	12.402060000		
T	42.452310000	12.402150000		
T	42.452220000	12.402340000		
T	42.452090000	12.402600000		
T	42.452020000	12.402770000		
T	42.451860000	12.403170000		
T	42.451800000	12.403340000		
T	42.451730000	12.403530000		
T	42.451650000	12.403760000		
T	42.451580000	12.403970000		
T	42.451390000	12.404560000		
T	42.451380000	12.404600000		
T	42.451320000	12.404800000		
T	42.451250000	12.404990000		
T	42.451210000	12.405120000		
T	42.451060000	12.405580000		
T	42.451050000	12.405640000		
T	42.450890000	12.406160000		
T	42.450550000	12.407230000		
T	42.450510000	12.407340000		
T	42.450500000	12.407390000		
T	42.450470000	12.407490000		
T	42.450450000	12.407550000		
T	42.450240000	12.408220000		
T	42.449930000	12.409190000		
T	42.449880000	12.409360000		
T	42.449840000	12.409480000		
T	42.449750000	12.409770000		
T	42.449700000	12.409910000		
T	42.449660000	12.410040000		
T	42.449610000	12.410190000		
T	42.449600000	12.410210000		
T	42.449550000	12.410390000		
T	42.449440000	12.410740000		
T	42.449290000	12.411190000		
T	42.449230000	12.411370000		
T	42.449070000	12.411890000		
T	42.448940000	12.412310000		
T	42.448900000	12.412430000		
T	42.448680000	12.413130000		
T	42.448470000	12.413780000		
T	42.448390000	12.413970000		
T	42.448370000	12.414020000		
T	42.448260000	12.414280000		
T	42.448150000	12.414530000		
T	42.448040000	12.414730000		
T	42.447910000	12.414970000		
T	42.447750000	12.415250000		
T	42.447730000	12.415270000		
T	42.447680000	12.415350000		
T	42.447590000	12.415480000		
T	42.447570000	12.415520000		
T	42.447420000	12.415720000		
T	42.447380000	12.415780000		
T	42.447320000	12.415840000		
T	42.447160000	12.416030000		
T	42.446930000	12.416280000		
T	42.446810000	12.416390000		
T	42.446640000	12.416550000		
T	42.446450000	12.416720000		
T	42.446360000	12.416780000		
T	42.446090000	12.416980000		
T	42.445920000	12.417080000		
T	42.445740000	12.417190000		
T	42.445400000	12.417360000		
T	42.445250000	12.417420000		
T	42.444950000	12.417540000		
T	42.444340000	12.417710000		
T	42.443370000	12.417980000		
T	42.442480000	12.418220000		
T	42.442200000	12.418300000		
T	42.441990000	12.418370000		
T	42.441540000	12.418530000		
T	42.441110000	12.418670000		
T	42.440690000	12.418810000		
T	42.440640000	12.418830000		
T	42.440550000	12.418860000		
T	42.440540000	12.418860000		
T	42.440440000	12.418900000		
T	42.439270000	12.419310000		
T	42.438590000	12.419550000		
T	42.437750000	12.419840000		
T	42.437420000	12.419960000		
T	42.437180000	12.420050000		
T	42.436930000	12.420160000		
T	42.436700000	12.420290000		
T	42.436490000	12.420410000		
T	42.436310000	12.420540000		
T	42.436110000	12.420690000		
T	42.435820000	12.420930000		
T	42.435520000	12.421220000		
T	42.435210000	12.421570000		
T	42.435050000	12.421780000		
T	42.434860000	12.422030000		
T	42.433870000	12.423490000		
T	42.433340000	12.424280000		
T	42.432950000	12.424840000		
T	42.432200000	12.425970000		
T	42.431520000	12.427000000		
T	42.430910000	12.427880000		
T	42.430530000	12.428450000		
T	42.429920000	12.429330000		
T	42.429860000	12.429430000		
T	42.429700000	12.429690000		
T	42.429560000	12.429880000		
T	42.429310000	12.430230000		
T	42.428980000	12.430670000		
T	42.428710000	12.431020000		
T	42.428340000	12.431450000		
T	42.428070000	12.431740000		
T	42.427880000	12.431940000		
T	42.427680000	12.432150000		
T	42.427330000	12.432470000		
T	42.426970000	12.432780000		
T	42.426660000	12.433040000		
T	42.426210000	12.433400000		
T	42.425840000	12.433680000		
T	42.425820000	12.433690000		
T	42.425360000	12.434050000		
T	42.425020000	12.434290000		
T	42.424510000	12.434690000		
T	42.424430000	12.434760000		
T	42.424420000	12.434760000		
T	42.424340000	12.434830000		
T	42.423990000	12.435090000		
T	42.423490000	12.435460000		
T	42.422440000	12.436260000		
T	42.421580000	12.436920000		
T	42.420960000	12.437390000		
T	42.420880000	12.437450000		
T	42.420870000	12.437450000		
T	42.420780000	12.437520000		
T	42.420730000	12.437560000		
T	42.420210000	12.437950000		
T	42.419010000	12.438850000		
T	42.418950000	12.438900000		
T	42.418900000	12.438940000		
T	42.417500000	12.440010000		
T	42.416250000	12.440960000		
T	42.416190000	12.441010000		
T	42.415770000	12.441350000		
T	42.415390000	12.441690000		
T	42.415330000	12.441740000		
T	42.415280000	12.441790000		
T	42.415020000	12.442030000		
T	42.414560000	12.442490000		
T	42.414340000	12.442710000		
T	42.414150000	12.442910000		
T	42.412340000	12.444880000		
T	42.411850000	12.445400000		
T	42.411460000	12.445840000		
T	42.411380000	12.445920000		
T	42.411320000	12.445980000		
T	42.411270000	12.446040000		
T	42.411170000	12.446140000		
T	42.409370000	12.448100000		
T	42.408590000	12.448930000		
T	42.405950000	12.451790000		
T	42.405140000	12.452640000		
T	42.403320000	12.454620000		
T	42.402240000	12.455790000		
T	42.400640000	12.457520000		
T	42.400560000	12.457610000		
T	42.400200000	12.458000000		
T	42.399780000	12.458430000		
T	42.399270000	12.458940000		
T	42.398960000	12.459250000		
T	42.398110000	12.460070000		
T	42.395840000	12.462270000		
T	42.395780000	12.462330000		
T	42.395150000	12.462940000		
T	42.394610000	12.463490000		
T	42.393210000	12.464840000		
T	42.392580000	12.465470000		
T	42.392000000	12.466030000		
T	42.391570000	12.466460000		
T	42.391500000	12.466520000		
T	42.391490000	12.466530000		
T	42.391410000	12.466610000		
T	42.389590000	12.468380000		
T	42.389110000	12.468860000		
T	42.388700000	12.469230000		
T	42.388530000	12.469360000		
T	42.388310000	12.469530000		
T	42.388170000	12.469620000		
T	42.387910000	12.469770000		
T	42.387720000	12.469870000		
T	42.387280000	12.470060000		
T	42.386930000	12.470170000		
T	42.386630000	12.470250000		
T	42.385910000	12.470390000		
T	42.385670000	12.470430000		
T	42.384590000	12.470640000		
T	42.384100000	12.470740000		
T	42.383940000	12.470770000		
T	42.382800000	12.470980000		
T	42.381880000	12.471150000		
T	42.381560000	12.471220000		
T	42.381420000	12.471240000		
T	42.381330000	12.471250000		
T	42.381180000	12.471280000		
T	42.380780000	12.471350000		
T	42.380330000	12.471430000		
T	42.380190000	12.471470000		
T	42.380110000	12.471490000		
T	42.379540000	12.471580000		
T	42.379410000	12.471610000		
T	42.378860000	12.471710000		
T	42.378570000	12.471740000		
T	42.378150000	12.471760000		
T	42.377980000	12.471740000		
T	42.377860000	12.471750000		
T	42.377570000	12.471730000		
T	42.377110000	12.471660000		
T	42.376670000	12.471570000		
T	42.376000000	12.471390000		
T	42.375610000	12.471290000		
T	42.375130000	12.471160000		
T	42.374980000	12.471120000		
T	42.374940000	12.471110000		
T	42.374920000	12.471100000		
T	42.374850000	12.471080000		
T	42.374260000	12.470940000		
T	42.373860000	12.470870000		
T	42.373480000	12.470840000		
T	42.373040000	12.470820000		
T	42.372250000	12.470800000		
T	42.371730000	12.470790000		
T	42.371520000	12.470780000		
T	42.370400000	12.470760000		
T	42.369290000	12.470740000		
T	42.368760000	12.470740000		
T	42.368070000	12.470730000		
T	42.367480000	12.470730000		
T	42.366910000	12.470720000		
T	42.366270000	12.470710000		
T	42.365670000	12.470700000		
T	42.365030000	12.470690000		
T	42.364360000	12.470680000		
T	42.363500000	12.470660000		
T	42.362870000	12.470660000		
T	42.362480000	12.470670000		
T	42.362230000	12.470680000		
T	42.361620000	12.470710000		
T	42.361060000	12.470740000		
T	42.360710000	12.470770000		
T	42.360640000	12.470780000		
T	42.360560000	12.470780000		
T	42.360500000	12.470780000		
T	42.359810000	12.470820000		
T	42.359220000	12.470860000		
T	42.358770000	12.470880000		
T	42.358080000	12.470920000		
T	42.357480000	12.470950000		
T	42.356880000	12.470990000		
T	42.356360000	12.471010000		
T	42.355610000	12.471050000		
T	42.354660000	12.471100000		
T	42.354200000	12.471120000		
T	42.354140000	12.471130000		
T	42.354070000	12.471130000		
T	42.353670000	12.471150000		
T	42.352470000	12.471220000		
T	42.351700000	12.471260000		
T	42.351020000	12.471290000		
T	42.350500000	12.471270000		
T	42.349890000	12.471200000		
T	42.349540000	12.471160000		
T	42.348260000	12.470980000		
T	42.347770000	12.470910000		
T	42.347050000	12.470820000		
T	42.346320000	12.470720000		
T	42.346020000	12.470680000		
T	42.345110000	12.470570000		
T	42.344770000	12.470520000		
T	42.344350000	12.470480000		
T	42.343730000	12.470380000		
T	42.343480000	12.470300000		
T	42.343240000	12.470210000		
T	42.343050000	12.470110000		
T	42.342820000	12.469980000		
T	42.342450000	12.469750000		
T	42.341890000	12.469370000		
T	42.341230000	12.468900000		
T	42.340310000	12.468280000		
T	42.340180000	12.468180000		
T	42.340080000	12.468110000		
T	42.340070000	12.468100000		
T	42.339980000	12.468040000		
T	42.339500000	12.467710000		
T	42.339100000	12.467430000		
T	42.338700000	12.467170000		
T	42.338470000	12.467030000		
T	42.338190000	12.466890000		
T	42.338020000	12.466810000		
T	42.337800000	12.466730000		
T	42.337680000	12.466690000		
T	42.337500000	12.466630000		
T	42.337250000	12.466570000		
T	42.337070000	12.466540000		
T	42.336730000	12.466490000		
T	42.336540000	12.466470000		
T	42.336170000	12.466470000		
T	42.335820000	12.466480000		
T	42.335600000	12.466510000		
T	42.335400000	12.466540000		
T	42.335300000	12.466550000		
T	42.335190000	12.466580000		
T	42.335040000	12.466610000		
T	42.334670000	12.466720000		
T	42.334500000	12.466780000		
T	42.334310000	12.466860000		
T	42.334030000	12.466990000		
T	42.333800000	12.467110000		
T	42.333590000	12.467240000		
T	42.333240000	12.467470000		
T	42.332970000	12.467680000		
T	42.332760000	12.467850000		
T	42.332470000	12.468120000		
T	42.332320000	12.468280000		
T	42.332120000	12.468500000		
T	42.331880000	12.468770000		
T	42.331760000	12.468930000		
T	42.331600000	12.469140000		
T	42.331490000	12.469300000		
T	42.331260000	12.469670000		
T	42.331060000	12.470030000		
T	42.330970000	12.470180000		
T	42.330830000	12.470470000		
T	42.330690000	12.470780000		
T	42.330490000	12.471290000		
T	42.330130000	12.472200000		
T	42.329920000	12.472750000		
T	42.329510000	12.473770000		
T	42.329360000	12.474160000		
T	42.329210000	12.474530000		
T	42.329180000	12.474600000		
T	42.329160000	12.474670000		
T	42.329140000	12.474720000		
T	42.328690000	12.475890000		
T	42.328530000	12.476360000		
T	42.328390000	12.476740000		
T	42.327960000	12.478000000		
T	42.327560000	12.479220000		
T	42.327220000	12.480190000		
T	42.326670000	12.481750000		
T	42.326450000	12.482310000		
T	42.326340000	12.482570000		
T	42.326250000	12.482760000		
T	42.326140000	12.482990000		
T	42.325950000	12.483310000		
T	42.325550000	12.483940000		
T	42.325260000	12.484340000		
T	42.324880000	12.484860000		
T	42.324210000	12.485790000		
T	42.323770000	12.486420000		
T	42.323090000	12.487370000		
T	42.322900000	12.487630000		
T	42.322220000	12.488540000		
T	42.321930000	12.488900000		
T	42.321760000	12.489080000		
T	42.321590000	12.489260000		
T	42.321270000	12.489560000		
T	42.321100000	12.489710000		
T	42.321060000	12.489740000		
T	42.321010000	12.489780000		
T	42.320950000	12.489820000		
T	42.320840000	12.489900000		
T	42.320730000	12.489970000		
T	42.320610000	12.490040000		
T	42.320380000	12.490180000		
T	42.320260000	12.490240000		
T	42.320140000	12.490300000		
T	42.319870000	12.490440000		
T	42.319780000	12.490470000		
T	42.319540000	12.490590000		
T	42.319480000	12.490620000		
T	42.319420000	12.490640000		
T	42.318890000	12.490920000		
T	42.318380000	12.491190000		
T	42.317890000	12.491450000		
T	42.317050000	12.491900000		
T	42.316040000	12.492430000		
T	42.315370000	12.492790000		
T	42.315000000	12.492980000		
T	42.314800000	12.493080000		
T	42.314230000	12.493370000		
T	42.313920000	12.493520000		
T	42.313780000	12.493600000		
T	42.313170000	12.493920000		
T	42.312740000	12.494150000		
T	42.312500000	12.494280000		
T	42.312330000	12.494360000		
T	42.312230000	12.494400000		
T	42.312140000	12.494430000		
T	42.311840000	12.494530000		
T	42.311570000	12.494600000		
T	42.311130000	12.494690000		
T	42.310920000	12.494710000		
T	42.310690000	12.494730000		
T	42.310470000	12.494720000		
T	42.310260000	12.494720000		
T	42.310000000	12.494690000		
T	42.309890000	12.494670000		
T	42.309600000	12.494620000		
T	42.309240000	12.494520000		
T	42.308930000	12.494420000		
T	42.308700000	12.494330000		
T	42.308500000	12.494230000		
T	42.308130000	12.494040000		
T	42.307720000	12.493830000		
T	42.307210000	12.493570000		
T	42.306960000	12.493450000		
T	42.306790000	12.493380000		
T	42.306470000	12.493250000		
T	42.306170000	12.493150000		
T	42.305720000	12.493050000		
T	42.305540000	12.493020000		
T	42.305290000	12.492980000		
T	42.305220000	12.492980000		
T	42.305100000	12.492970000		
T	42.304870000	12.492970000		
T	42.304730000	12.492970000		
T	42.304520000	12.493000000		
T	42.304400000	12.493010000		
T	42.304190000	12.493050000		
T	42.304100000	12.493070000		
T	42.303970000	12.493110000		
T	42.303780000	12.493170000		
T	42.303670000	12.493200000		
T	42.303240000	12.493390000		
T	42.301600000	12.494180000		
T	42.300420000	12.494740000		
T	42.300110000	12.494880000		
T	42.299510000	12.495130000		
T	42.299400000	12.495180000		
T	42.299290000	12.495230000		
T	42.298840000	12.495440000		
T	42.298460000	12.495620000		
T	42.297980000	12.495850000		
T	42.297020000	12.496300000		
T	42.296850000	12.496380000		
T	42.296370000	12.496610000		
T	42.295350000	12.497090000		
T	42.294600000	12.497450000		
T	42.294060000	12.497700000		
T	42.293740000	12.497850000		
T	42.292790000	12.498310000		
T	42.292160000	12.498650000		
T	42.291720000	12.498930000		
T	42.291510000	12.499080000		
T	42.291200000	12.499320000		
T	42.291050000	12.499440000		
T	42.290630000	12.499820000		
T	42.290400000	12.500050000		
T	42.289910000	12.500580000		
T	42.289700000	12.500830000		
T	42.289270000	12.501410000		
